address_deltas,pc_deltas
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,77748
64,52
440,140737340190543
-312,-140737340268346
64,-240727
64,91
64,-46
312,140737340509028
-184,-140737340268346
64,-478935
328,140737340747281
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
312,140737340509028
-184,-140737340268346
64,-478935
328,140737340747281
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
360,140737340509028
-232,-140737340268343
64,77764
64,52
424,140737340190527
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,77748
64,52
440,140737340190543
-312,-140737340268346
64,-240727
64,91
64,-46
392,140737340509028
-264,-140737340268346
64,77722
64,73
64,50
392,140737340190501
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
344,140737340509028
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
472,140737340318835
-256,-140737340515398
40,0
64,-47
64,47
264,140737340515398
-136,-140737340268343
64,205270
392,140737340063073
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
264,140737340747251
-136,-140737340747290
64,39
328,140737340747251
-192,-140737340749884
64,51
56,102
392,140737340749731
-264,-140737340508982
64,-91
64,107
64,-62
344,140737340509028
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
472,140737340318835
-256,-140737340515398
40,0
64,-47
64,47
264,140737340515398
-136,-140737340268343
64,205270
392,140737340063073
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
312,140737340509028
-184,-140737340268346
64,-478935
328,140737340747281
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
344,140737340509028
-208,-140737340190631
56,68
64,48
408,140737340190515
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
312,140737340509028
-184,-140737340268346
64,-478935
328,140737340747281
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
360,140737340509028
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
424,140737340318808
-296,-140737340268343
64,-247102
64,0
64,0
280,140737340515445
-136,-140737340268343
48,205214
408,140737340063129
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
280,140737340747261
-152,-140737340268343
64,-478918
280,140737340747261
-152,-140737340268343
64,-478918
344,140737340747261
-216,-140737340268343
88,-481490
40,86
408,140737340749747
-280,-140737340268343
64,-240730
64,0
64,45
360,140737340509028
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
424,140737340318808
-296,-140737340268343
64,-247102
64,0
64,0
280,140737340515445
-136,-140737340268343
48,205214
408,140737340063129
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
360,140737340509028
-232,-140737340268343
64,77764
64,52
424,140737340190527
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
360,140737340509028
-232,-140737340268343
64,77764
64,52
424,140737340190527
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
312,140737340509028
-184,-140737340268346
64,-478935
328,140737340747281
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
440,140737340509028
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
296,140737340509028
-152,-140737340268343
48,-478928
296,140737340747271
-152,-140737340268343
48,-478928
312,140737340747271
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340291687
56,68
408,140737340291619
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
424,140737340509028
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
440,140737340318817
-296,-140737340268343
48,-247042
64,-60
64,60
296,140737340515385
-168,-140737340268346
64,205213
424,140737340063133
-280,-140737340268343
48,-240730
64,0
64,45
296,140737340509028
-152,-140737340268343
48,-478928
296,140737340747271
-152,-140737340268343
48,-478928
296,140737340747271
-152,-140737340268343
48,-478928
360,140737340747271
-216,-140737340268343
48,-481498
64,78
424,140737340749763
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
440,140737340318817
-296,-140737340268343
48,-247042
64,-60
64,60
296,140737340515385
-168,-140737340268346
64,205213
424,140737340063133
-280,-140737340268343
48,-240730
64,0
64,45
296,140737340509028
-152,-140737340268343
48,-478928
312,140737340747271
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,77748
64,52
440,140737340190543
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
280,140737340509028
-152,-140737340268343
64,-478918
296,140737340747261
-168,-140737340268343
64,-23292
424,140737340291635
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,77748
64,52
440,140737340190543
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,-23334
64,73
392,140737340291607
-264,-140737340508982
64,-91
64,107
64,-62
264,140737340509028
-136,-140737340747290
64,39
280,140737340747251
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
312,140737340509028
-168,-140737340268343
48,157076
440,140737340111267
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
64,157050
64,73
392,140737340111223
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
392,140737340509028
-264,-140737340508982
64,-91
64,107
64,-62
280,140737340509028
-144,-140737340111303
56,68
408,140737340111235
-280,-140737340268343
64,-240730
64,0
64,45
408,140737340509028
-280,-140737340268343
64,-240730
64,0
64,45
296,140737340509028
-168,-140737340268343
64,157092
424,140737340111251
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
440,140737340318817
-296,-140737340268343
48,-247042
64,-60
64,60
296,140737340515385
-168,-140737340268346
64,205213
424,140737340063133
-280,-140737340268343
48,-240730
64,0
64,45
296,140737340509028
-152,-140737340268343
48,-478928
296,140737340747271
-152,-140737340268343
48,-478928
360,140737340747271
-216,-140737340268343
48,-481498
64,78
424,140737340749763
-280,-140737340268343
48,-240730
64,0
64,45
376,140737340509028
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
440,140737340318817
-296,-140737340268343
48,-247042
64,-60
64,60
296,140737340515385
-168,-140737340268346
64,205213
424,140737340063133
-280,-140737340268343
48,-240730
64,0
64,45
296,140737340509028
-152,-140737340268343
48,-478928
312,140737340747271
-168,-140737340268343
48,-23308
440,140737340291651
-312,-140737340268346
64,-240727
64,91
64,-46
328,140737340509028
-200,-140737340268346
